,date,cash,position
79,2020-04-27,0.017507380252972382,no position
80,2020-04-28,0.017507380252972382,no position
81,2020-04-29,0.017507380252972382,no position
82,2020-04-30,0.017507380252972382,no position
83,2020-05-01,0.017507380252972382,no position
84,2020-05-04,0.017507380252972382,no position
85,2020-05-05,0.017507380252972382,no position
86,2020-05-06,0.017507380252972382,no position
87,2020-05-07,0.017507380252972382,no position
88,2020-05-08,0.017507380252972382,no position
89,2020-05-11,0.017507380252972382,no position
90,2020-05-12,0.017507380252972382,no position
91,2020-05-13,0.017507380252972382,no position
92,2020-05-14,0.017507380252972382,no position
93,2020-05-15,0.017507380252972382,no position
94,2020-05-18,0.017507380252972382,no position
95,2020-05-19,0.017507380252972382,no position
96,2020-05-20,0.017507380252972382,no position
97,2020-05-21,0.017507380252972382,no position
98,2020-05-22,0.017507380252972382,no position
99,2020-05-26,0.017507380252972382,no position
100,2020-05-27,0.017507380252972382,no position
101,2020-05-28,0.017507380252972382,no position
102,2020-05-29,0.017507380252972382,no position
103,2020-06-01,0.017507380252972382,no position
104,2020-06-02,0.017507380252972382,no position
105,2020-06-03,0.017507380252972382,no position
106,2020-06-04,0.017507380252972382,no position
107,2020-06-05,0.017507380252972382,no position
108,2020-06-08,0.017507380252972382,no position
109,2020-06-09,0.017507380252972382,no position
110,2020-06-10,0.017507380252972382,no position
111,2020-06-11,0.017507380252972382,no position
112,2020-06-12,0.017507380252972382,no position
113,2020-06-15,0.017507380252972382,no position
114,2020-06-16,0.017507380252972382,no position
115,2020-06-17,0.017507380252972382,no position
116,2020-06-18,0.017507380252972382,no position
117,2020-06-19,0.017507380252972382,no position
118,2020-06-22,0.017507380252972382,no position
119,2020-06-23,0.017507380252972382,no position
120,2020-06-24,0.017507380252972382,no position
121,2020-06-25,0.017507380252972382,no position
122,2020-06-26,0.017507380252972382,no position
123,2020-06-29,0.017507380252972382,no position
124,2020-06-30,0.017507380252972382,no position
125,2020-07-01,0.017507380252972382,no position
126,2020-07-02,0.017507380252972382,no position
127,2020-07-06,0.017507380252972382,no position
128,2020-07-07,0.017507380252972382,no position
129,2020-07-08,0.017507380252972382,no position
130,2020-07-09,0.017507380252972382,no position
131,2020-07-10,0.017507380252972382,no position
132,2020-07-13,0.017507380252972382,no position
133,2020-07-14,0.017507380252972382,no position
134,2020-07-15,0.017507380252972382,no position
135,2020-07-16,0.017507380252972382,no position
136,2020-07-17,0.017507380252972382,long B short A
137,2020-07-20,0.04177246241593302,no position
138,2020-07-21,0.04177246241593302,no position
139,2020-07-22,0.04177246241593302,no position
140,2020-07-23,0.04177246241593302,long B short A
141,2020-07-24,0.04177246241593302,long B short A
142,2020-07-27,0.046486890248118584,no position
143,2020-07-28,0.046486890248118584,no position
144,2020-07-29,0.046486890248118584,no position
145,2020-07-30,0.046486890248118584,no position
146,2020-07-31,0.046486890248118584,no position
147,2020-08-03,0.046486890248118584,no position
148,2020-08-04,0.046486890248118584,long A short B
149,2020-08-05,0.046486890248118584,long A short B
150,2020-08-06,0.046486890248118584,long A short B
151,2020-08-07,0.042588209008945555,no position
152,2020-08-10,0.042588209008945555,no position
153,2020-08-11,0.042588209008945555,long A short B
154,2020-08-12,0.042588209008945555,long A short B
155,2020-08-13,0.042588209008945555,long A short B
156,2020-08-14,0.042588209008945555,long A short B
157,2020-08-17,0.042588209008945555,long A short B
158,2020-08-18,0.042588209008945555,long A short B
159,2020-08-19,0.042588209008945555,long A short B
160,2020-08-20,0.042588209008945555,long A short B
161,2020-08-21,0.042588209008945555,long A short B
162,2020-08-24,0.052062616508724346,no position
163,2020-08-25,0.052062616508724346,no position
164,2020-08-26,0.052062616508724346,no position
165,2020-08-27,0.052062616508724346,no position
166,2020-08-28,0.052062616508724346,no position
167,2020-08-31,0.052062616508724346,no position
168,2020-09-01,0.052062616508724346,no position
169,2020-09-02,0.052062616508724346,no position
170,2020-09-03,0.052062616508724346,no position
171,2020-09-04,0.052062616508724346,no position
172,2020-09-08,0.052062616508724346,no position
173,2020-09-09,0.052062616508724346,no position
174,2020-09-10,0.052062616508724346,no position
175,2020-09-11,0.052062616508724346,no position
176,2020-09-14,0.052062616508724346,no position
177,2020-09-15,0.052062616508724346,no position
178,2020-09-16,0.052062616508724346,no position
179,2020-09-17,0.052062616508724346,no position
180,2020-09-18,0.052062616508724346,no position
181,2020-09-21,0.052062616508724346,no position
182,2020-09-22,0.052062616508724346,no position
183,2020-09-23,0.052062616508724346,no position
184,2020-09-24,0.052062616508724346,no position
185,2020-09-25,0.052062616508724346,no position
186,2020-09-28,0.052062616508724346,no position
187,2020-09-29,0.052062616508724346,no position
188,2020-09-30,0.052062616508724346,no position
189,2020-10-01,0.052062616508724346,no position
190,2020-10-02,0.052062616508724346,no position
191,2020-10-05,0.052062616508724346,no position
192,2020-10-06,0.052062616508724346,no position
193,2020-10-07,0.052062616508724346,no position
194,2020-10-08,0.052062616508724346,no position
195,2020-10-09,0.052062616508724346,no position
196,2020-10-12,0.052062616508724346,no position
197,2020-10-13,0.052062616508724346,no position
198,2020-10-14,0.052062616508724346,long B short A
199,2020-10-15,0.052062616508724346,long B short A
200,2020-10-16,0.06543987578471899,no position
201,2020-10-19,0.06543987578471899,no position
202,2020-10-20,0.06543987578471899,no position
203,2020-10-21,0.06543987578471899,no position
204,2020-10-22,0.06543987578471899,long B short A
205,2020-10-23,0.06543987578471899,long B short A
206,2020-10-26,0.06543987578471899,long B short A
207,2020-10-27,0.06543987578471899,long B short A
208,2020-10-28,0.06543987578471899,long B short A
209,2020-10-29,0.06543987578471899,long B short A
210,2020-10-30,0.06543987578471899,long B short A
211,2020-11-02,0.06543987578471899,long B short A
212,2020-11-03,0.06543987578471899,long B short A
213,2020-11-04,0.06543987578471899,long B short A
214,2020-11-05,0.06543987578471899,long B short A
215,2020-11-06,0.06543987578471899,long B short A
216,2020-11-09,0.06543987578471899,long B short A
217,2020-11-10,0.06543987578471899,long B short A
218,2020-11-11,0.06543987578471899,long B short A
219,2020-11-12,0.06543987578471899,long B short A
220,2020-11-13,0.06543987578471899,long B short A
221,2020-11-16,0.06543987578471899,long B short A
222,2020-11-17,0.06543987578471899,long B short A
223,2020-11-18,0.06543987578471899,long B short A
224,2020-11-19,0.06543987578471899,long B short A
225,2020-11-20,0.06543987578471899,long B short A
226,2020-11-23,0.06543987578471899,long B short A
227,2020-11-24,0.06543987578471899,long B short A
228,2020-11-25,0.06543987578471899,long B short A
229,2020-11-27,0.06543987578471899,long B short A
230,2020-11-30,0.06543987578471899,long B short A
231,2020-12-01,0.05515834026033417,no position
232,2020-12-02,0.05515834026033417,no position
233,2020-12-03,0.05515834026033417,no position
234,2020-12-04,0.05515834026033417,no position
235,2020-12-07,0.05515834026033417,no position
236,2020-12-08,0.05515834026033417,no position
237,2020-12-09,0.05515834026033417,no position
238,2020-12-10,0.05515834026033417,no position
239,2020-12-11,0.05515834026033417,no position
240,2020-12-14,0.05515834026033417,no position
241,2020-12-15,0.05515834026033417,no position
242,2020-12-16,0.05515834026033417,no position
243,2020-12-17,0.05515834026033417,no position
244,2020-12-18,0.05515834026033417,no position
245,2020-12-21,0.05515834026033417,no position
246,2020-12-22,0.05515834026033417,no position
247,2020-12-23,0.05515834026033417,no position
248,2020-12-24,0.05515834026033417,no position
249,2020-12-28,0.05515834026033417,no position
250,2020-12-29,0.05515834026033417,no position
251,2020-12-30,0.05515834026033417,no position
252,2020-12-31,0.05515834026033417,no position
